what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415594226369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594237021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594305565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594306761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594308328
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.line",1415594308385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415594315607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594324177
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594332833
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1415594337984
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1415594338318
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415594338654
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415594338876
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1415594339109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1415594369735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415594372572
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415594388950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594393099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594397221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594409865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594415881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594428994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594432445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594442104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594446888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594471628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594474240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594475737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594480176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594524174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594545743
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594550449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594551218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594556860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594601916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594646288
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1415594646363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594648025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594650535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594678113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594700233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594703029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594729933
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1415594733933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594741380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594742420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594815163
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415594833510
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1415594848765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594860346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594862183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594868360
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594885763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594886682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594888752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415594963793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594964699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594968197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594985352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415594991911
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415595043634
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415595045294
closed,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1415595092040
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1415595094066
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415595097895
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415595100175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415595100201
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415595116043
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415595171153
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415595223889
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415595238728
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415595305341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415595327686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415595619329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415595625070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636143338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636149123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636152156
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1415636152667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636153129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636157031
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415636161950
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1415636172331
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1415636172333
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1415636172413
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1415636172532
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1415636172568
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1415636172603
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1415636172648
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1415636172683
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1415636172753
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1415636172846
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1415636172871
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1415636172929
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1415638870712
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1415638870732
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1415638870790
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1415638870887
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1415638870923
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1415638870951
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1415638871048
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1415638871175
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1415638871203
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1415638871449
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1415638871470
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1415638871562
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1415638871623
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1415638871706
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1415638871726
