what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1416169699537
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416169739761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416169754467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416169779994
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1416169810362
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416169967589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170050896
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170115176
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1416170125802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170128397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170436345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170507295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170640548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416170653372
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170654601
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170716395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170718583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170734885
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1416170738135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170766538
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170773104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1416170789826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1416170802958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416170805834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416170810958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170812003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170830436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170833706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170835935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1416170840873
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416170841119
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170842594
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416170869129
error,log,,,"Unexpected runtime error while computing a text hover",1416170871842
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416171049676
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1416171083641
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1416171086368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416171089970
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416171091711
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416171095210
