what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416254471256
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1416254471400
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254476158
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416254480840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254481390
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416254482151
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416254506727
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416254511630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254514751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254517928
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1416254518419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254519251
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416254520758
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1416254527692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254549445
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1416254553834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254560284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254932933
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1416254957201
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254967520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1416254967586
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416254978128
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1416254979983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416255008966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1416255067425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1416255078215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1416255133481
