what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1414725485550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725486919
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414725489167
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414725493948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725497172
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1414725500432
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1414725514095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414725538941
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414725542069
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1414725542237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725543053
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414725543887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725544893
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414725545099
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1414725547039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725547455
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414725548643
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1414725552094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725555501
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1414725558725
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1414725630232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414725672838
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727672097
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1414727676237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414727709028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727710573
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727854611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727863124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727864992
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727866445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727886122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414727893199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728479964
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1414728480062
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414728485287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414728502452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728506220
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728584389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728607989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728687449
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1414728690508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728700301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414728703448
started,bundle,org.eclipse.datatools.sqltools.sqlscrapbook,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.sqlscrapbook",1414728718741
started,bundle,org.eclipse.datatools.sqltools.sql,1.0.1.v201110050515,"org.eclipse.datatools.sqltools.sql",1414728719121
started,bundle,org.eclipse.datatools.sqltools.editor.core.ui,1.0.0.v201001150815,"org.eclipse.datatools.sqltools.editor.core.ui",1414728719210
started,bundle,org.eclipse.datatools.sqltools.db.generic.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.generic.ui",1414728719338
started,bundle,org.eclipse.datatools.sqltools.db.derby.ui,1.0.0.v200906020900,"org.eclipse.datatools.sqltools.db.derby.ui",1414728719339
started,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.1.v201107221520,"org.eclipse.datatools.sqltools.debugger.core",1414728719562
started,bundle,org.eclipse.datatools.sqltools.debugger.core.ui,1.0.0.v201003161000,"org.eclipse.datatools.sqltools.debugger.core.ui",1414728719573
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1414734854916
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1414734854945
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1414734855037
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1414734855095
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1414734855095
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1414734855239
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1414734855239
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1414734855239
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1414734855240
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1414734855305
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1414734855305
