what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716207247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716257246
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414716259932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716280847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716281312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414716293459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414716299803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716306091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414716306580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716315553
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414716454436
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414716461281
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716483878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716497746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716632559
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.gotoBreadcrumb",1414716729025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414716738406
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414716743208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.shiftRight",1414716758581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716762487
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716861087
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414716873468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1414716916913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1414716924427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414716961562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414717124555
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717251944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717252367
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717258949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717259462
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717276950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717278518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414717384842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717390336
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717523586
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717553732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717766116
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414717780517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717782659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414717790894
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414717826936
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1414717832276
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414718022836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1414718023257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414718056934
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1414718151062
