what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415844135342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415844136501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844150251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844157378
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844168503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844168735
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415844170858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844180238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844184316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844199442
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844200071
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415844202033
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415844210777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844215395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844215581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415844217230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844230199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844260556
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415844265662
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415844300427
error,log,,,"Internal Error",1415844301575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415844311535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844312706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844314060
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415844315522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415844322563
